MSRP,Engine HP,Engine Cylinders,city mpg,highway MPG
22120,182.0,4.0,22,32
29920,182.0,4.0,20,29
22600,182.0,4.0,22,32
31490,182.0,4.0,20,29
29740,182.0,4.0,22,32
26960,182.0,4.0,20,29
28200,182.0,4.0,20,29
25210,182.0,4.0,22,32
26450,182.0,4.0,22,32
25510,182.0,4.0,22,32
27260,182.0,4.0,20,28
26750,182.0,4.0,22,32
23100,182.0,4.0,22,32
31790,182.0,4.0,20,28
30040,182.0,4.0,22,32
28500,182.0,4.0,20,28
61250,429.0,8.0,15,23
68500,429.0,8.0,15,23
61500,429.0,8.0,15,23
68750,429.0,8.0,15,23
68750,429.0,8.0,15,23
61500,429.0,8.0,15,23
2000,156.0,6.0,17,24
2000,156.0,6.0,17,23
40580,200.0,4.0,40,39
41020,200.0,4.0,40,39
41820,200.0,4.0,40,39
31505,210.0,6.0,17,24
31505,210.0,6.0,18,27
31725,210.0,6.0,18,27
31725,225.0,6.0,18,27
32175,225.0,6.0,18,27
32300,218.0,6.0,18,27
37700,268.0,6.0,21,31
40440,268.0,6.0,21,31
38100,268.0,6.0,21,31
38900,268.0,6.0,21,30
85795,420.0,8.0,14,20
83195,420.0,8.0,15,21
78695,420.0,8.0,15,21
87070,420.0,8.0,14,20
77295,420.0,8.0,14,20
74695,420.0,8.0,15,21
82570,420.0,8.0,14,20
92275,420.0,8.0,15,22
75970,420.0,8.0,15,22
81295,420.0,8.0,14,20
84470,420.0,8.0,15,22
78570,420.0,8.0,14,20
94875,420.0,8.0,14,20
79970,420.0,8.0,15,22
80045,420.0,8.0,15,22
82645,420.0,8.0,15,21
87145,420.0,8.0,15,21
75970,420.0,8.0,15,22
78570,420.0,8.0,15,21
84545,420.0,8.0,15,22
92350,420.0,8.0,15,22
94950,420.0,8.0,15,21
83995,420.0,8.0,15,20
95195,420.0,8.0,15,22
81395,420.0,8.0,15,22
88495,420.0,8.0,15,20
78995,420.0,8.0,15,20
76395,420.0,8.0,15,22
97795,420.0,8.0,15,20
85895,420.0,8.0,15,22
67350,403.0,8.0,13,18
69740,403.0,8.0,13,18
62160,403.0,8.0,13,18
69640,403.0,8.0,13,18
63060,403.0,8.0,13,18
67250,403.0,8.0,13,18
69640,403.0,8.0,13,18
63060,403.0,8.0,13,18
67250,403.0,8.0,13,18
88435,332.0,8.0,20,23
76685,332.0,8.0,20,23
85935,332.0,8.0,20,23
74135,332.0,8.0,20,23
76400,332.0,8.0,20,23
83295,332.0,8.0,20,23
85845,332.0,8.0,20,23
73850,332.0,8.0,20,23
74425,332.0,8.0,20,23
83870,332.0,8.0,20,23
76975,332.0,8.0,20,23
86420,332.0,8.0,20,23
80195,420.0,8.0,15,21
84070,420.0,8.0,15,21
91875,420.0,8.0,15,21
76970,420.0,8.0,15,22
71695,420.0,8.0,15,21
72970,420.0,8.0,15,22
75570,420.0,8.0,15,21
81470,420.0,8.0,15,22
82795,420.0,8.0,14,21
78295,420.0,8.0,14,21
75695,420.0,8.0,15,21
79570,420.0,8.0,15,21
74295,420.0,8.0,14,21
89275,420.0,8.0,15,22
81545,420.0,8.0,15,22
89350,420.0,8.0,15,22
79645,420.0,8.0,15,21
84145,420.0,8.0,15,21
91950,420.0,8.0,15,21
77045,420.0,8.0,15,22
75570,420.0,8.0,15,21
72970,420.0,8.0,15,22
92195,420.0,8.0,15,22
80995,420.0,8.0,15,20
82895,420.0,8.0,15,22
85495,420.0,8.0,15,20
94795,420.0,8.0,15,20
75995,420.0,8.0,15,20
73395,420.0,8.0,15,22
78395,420.0,8.0,15,22
31975,177.0,4.0,34,31
33725,177.0,4.0,29,27
29645,177.0,4.0,34,31
31395,177.0,4.0,29,27
34120,177.0,4.0,30,27
32370,177.0,4.0,34,31
31610,177.0,4.0,30,27
29860,177.0,4.0,34,31
30570,177.0,4.0,34,31
34830,177.0,4.0,30,27
32320,177.0,4.0,30,27
33080,177.0,4.0,34,31
29735,178.0,4.0,23,32
25650,178.0,4.0,23,32
27400,178.0,4.0,22,30
23450,168.0,4.0,22,31
31485,178.0,4.0,22,30
27540,178.0,4.0,22,29
25790,178.0,4.0,23,32
29995,178.0,4.0,23,32
23590,168.0,4.0,22,31
31745,178.0,4.0,22,29
23600,168.0,4.0,21,29
29100,239.0,4.0,23,30
30850,239.0,4.0,22,28
26850,239.0,4.0,22,28
25100,239.0,4.0,23,30
12340,130.0,4.0,23,31
14315,130.0,4.0,22,31
12815,130.0,4.0,23,31
15015,110.0,4.0,23,32
13860,130.0,4.0,22,31
14090,110.0,4.0,23,32
13205,130.0,4.0,23,30
14355,130.0,4.0,23,30
14810,130.0,4.0,23,30
89825,350.0,8.0,14,21
90825,350.0,8.0,14,21
93225,350.0,8.0,14,21
2000,140.0,8.0,15,22
2000,122.0,4.0,24,32
2000,95.0,4.0,26,33
2000,122.0,4.0,24,31
14199,122.0,4.0,23,30
16499,122.0,4.0,23,30
15499,122.0,4.0,26,30
14999,122.0,4.0,23,30
16699,122.0,4.0,26,30
15699,122.0,4.0,26,30
13699,122.0,4.0,24,32
15799,122.0,4.0,23,30
13199,122.0,4.0,24,32
14699,122.0,4.0,26,30
15899,122.0,4.0,23,30
14199,122.0,4.0,24,32
14899,122.0,4.0,24,32
14699,122.0,4.0,24,31
13999,122.0,4.0,24,32
14499,122.0,4.0,24,32
15199,122.0,4.0,23,30
13299,122.0,4.0,24,32
16799,122.0,4.0,23,30
14799,122.0,4.0,24,31
14299,122.0,4.0,23,30
13799,122.0,4.0,24,31
14799,122.0,4.0,23,30
16599,122.0,4.0,23,30
15299,122.0,4.0,23,30
14299,122.0,4.0,24,32
15799,122.0,4.0,23,30
27700,201.0,6.0,15,18
26200,201.0,6.0,15,18
26200,201.0,6.0,15,18
27700,201.0,6.0,15,18
26200,201.0,6.0,15,18
27700,201.0,6.0,15,18
91900,400.0,6.0,21,39
64000,276.0,6.0,18,27
65500,276.0,6.0,18,26
66800,276.0,6.0,18,26
77100,345.0,6.0,17,26
78600,345.0,6.0,17,26
68300,276.0,6.0,18,26
78750,345.0,6.0,17,26
68750,276.0,6.0,18,26
79980,345.0,6.0,17,26
69980,276.0,6.0,18,26
31900,297.0,6.0,17,24
36850,297.0,6.0,16,23
33300,297.0,6.0,16,23
35450,297.0,6.0,17,24
35200,297.0,6.0,16,23
37400,297.0,6.0,16,23
36000,297.0,6.0,17,24
33800,297.0,6.0,17,24
33800,297.0,6.0,17,24
37400,297.0,6.0,16,23
35200,297.0,6.0,16,23
36000,297.0,6.0,17,24
2000,81.0,4.0,25,33
2000,81.0,4.0,25,30
2000,81.0,4.0,25,30
2000,81.0,4.0,25,33
2000,81.0,4.0,25,30
2000,81.0,4.0,25,33
2000,81.0,4.0,25,33
2000,81.0,4.0,25,30
2000,81.0,4.0,24,33
2000,81.0,4.0,24,33
74995,257.0,4.0,20,26
65690,240.0,4.0,20,26
65690,240.0,4.0,20,26
65690,240.0,4.0,20,26
70750,257.0,4.0,20,26
74950,257.0,4.0,20,26
35200,297.0,6.0,17,24
36600,297.0,6.0,17,24
37400,297.0,6.0,17,24
38800,297.0,6.0,17,24
38100,297.0,6.0,17,24
37200,297.0,6.0,17,24
35800,297.0,6.0,17,24
39500,297.0,6.0,17,24
36900,325.0,6.0,17,25
38300,325.0,6.0,17,24
39250,325.0,6.0,17,25
40650,325.0,6.0,17,24
58185,365.0,6.0,15,20
62025,365.0,6.0,15,21
62985,365.0,6.0,15,21
59375,365.0,6.0,16,22
66025,365.0,6.0,14,20
57795,365.0,6.0,15,21
60835,365.0,6.0,14,20
64945,365.0,6.0,14,20
45435,365.0,6.0,16,22
63375,365.0,6.0,15,20
48360,365.0,6.0,15,20
60335,365.0,6.0,16,22
48145,365.0,6.0,15,21
62295,365.0,6.0,15,20
55145,365.0,6.0,16,22
51070,365.0,6.0,14,20
41135,365.0,6.0,16,22
47330,365.0,6.0,14,20
44055,365.0,6.0,15,20
44410,365.0,6.0,15,21
58021,365.0,6.0,15,20
49150,365.0,6.0,15,20
62590,365.0,6.0,15,20
63307,365.0,6.0,15,21
65957,365.0,6.0,15,20
58410,365.0,6.0,15,20
46225,365.0,6.0,15,21
59940,365.0,6.0,15,21
51861,365.0,6.0,15,19
61061,365.0,6.0,15,19
65510,365.0,6.0,15,19
66347,365.0,6.0,15,20
62860,365.0,6.0,15,20
48936,365.0,6.0,15,20
55370,365.0,6.0,15,21
68996,365.0,6.0,15,19
31320,292.0,8.0,13,19
31320,292.0,8.0,13,19
30015,210.0,6.0,13,19
27925,210.0,6.0,13,19
25400,210.0,6.0,14,20
28800,292.0,8.0,13,20
30015,210.0,6.0,13,19
26710,292.0,8.0,13,20
27490,210.0,6.0,14,20
29235,292.0,8.0,13,19
31145,292.0,8.0,15,21
29835,210.0,6.0,14,20
28510,210.0,6.0,13,19
33670,292.0,8.0,14,19
33670,292.0,8.0,14,19
29820,292.0,8.0,14,19
31145,292.0,8.0,15,21
27295,292.0,8.0,15,21
32360,210.0,6.0,13,19
25985,210.0,6.0,14,20
32360,210.0,6.0,13,19
33065,210.0,6.0,14,20
35590,210.0,6.0,13,19
28210,210.0,6.0,14,20
35590,210.0,6.0,13,19
30735,210.0,6.0,13,19
24055,203.0,6.0,14,18
21035,203.0,6.0,16,20
24615,203.0,6.0,15,20
24240,203.0,6.0,14,18
21220,203.0,6.0,16,20
26075,203.0,6.0,13,18
22265,203.0,6.0,15,20
23055,203.0,6.0,15,20
27780,203.0,6.0,13,18
25285,203.0,6.0,13,18
23835,203.0,6.0,14,19
25565,203.0,6.0,14,18
22545,203.0,6.0,14,19
25595,203.0,6.0,14,19
28760,203.0,6.0,14,18
24890,203.0,6.0,14,17
26915,203.0,6.0,14,18
21870,203.0,6.0,15,20
33000,290.0,6.0,17,24
40200,290.0,6.0,17,23
38200,290.0,6.0,17,24
32700,290.0,6.0,17,23
30700,290.0,6.0,17,24
43100,365.0,6.0,16,22
35000,290.0,6.0,17,23
35400,290.0,6.0,16,23
41300,290.0,6.0,17,24
52970,365.0,6.0,16,22
43500,365.0,6.0,16,22
31050,290.0,6.0,17,24
33050,290.0,6.0,16,23
43300,290.0,6.0,16,23
33400,290.0,6.0,17,24
53235,365.0,6.0,16,22
33310,290.0,6.0,16,23
41525,280.0,4.0,19,27
33625,290.0,6.0,17,24
31160,290.0,6.0,17,24
45205,365.0,6.0,16,22
35775,290.0,6.0,16,23
43675,280.0,4.0,18,25
2000,136.0,4.0,19,26
2000,136.0,4.0,17,22
2000,113.0,4.0,21,26
2000,136.0,4.0,19,26
2000,136.0,4.0,17,22
2000,136.0,4.0,18,22
2000,136.0,4.0,18,24
2000,113.0,4.0,21,27
2000,136.0,4.0,19,25
2000,136.0,4.0,19,25
2000,136.0,4.0,17,21
2000,136.0,4.0,18,24
32760,310.0,8.0,13,17
27710,195.0,6.0,14,19
34525,310.0,8.0,13,17
34160,285.0,8.0,11,17
30970,310.0,8.0,13,17
36030,285.0,8.0,11,17
31865,285.0,8.0,11,17
32190,285.0,8.0,11,17
34485,285.0,8.0,11,17
35915,285.0,8.0,11,17
36700,285.0,8.0,11,17
36355,285.0,8.0,11,17
34015,285.0,8.0,11,17
37500,285.0,8.0,11,16
32990,285.0,8.0,11,16
35285,285.0,8.0,11,16
36715,285.0,8.0,11,16
34815,285.0,8.0,11,16
37155,285.0,8.0,11,16
22295,202.0,6.0,15,19
26160,231.0,8.0,13,17
23830,202.0,6.0,13,18
22315,202.0,6.0,15,19
25730,202.0,6.0,13,18
20490,202.0,6.0,15,19
25160,202.0,6.0,15,19
26460,231.0,8.0,13,17
22615,202.0,6.0,15,19
23160,202.0,6.0,15,19
26575,202.0,6.0,13,18
19910,202.0,6.0,15,19
26030,202.0,6.0,13,18
19610,202.0,6.0,15,19
22595,231.0,8.0,14,18
25460,231.0,8.0,14,18
28975,231.0,8.0,13,17
23285,202.0,6.0,13,18
29275,231.0,8.0,13,17
22985,202.0,6.0,13,18
4508,240.0,8.0,11,15
5691,360.0,8.0,12,15
5860,360.0,8.0,12,15
45090,325.0,6.0,18,23
34205,282.0,6.0,18,25
35310,325.0,6.0,19,26
36555,282.0,6.0,18,25
55305,385.0,8.0,15,21
43785,385.0,8.0,15,21
39310,325.0,6.0,19,26
30975,282.0,6.0,17,23
39485,385.0,8.0,15,21
31320,282.0,6.0,18,25
33515,282.0,6.0,17,23
52545,385.0,8.0,15,21
35360,385.0,8.0,15,21
37665,325.0,6.0,19,26
39610,325.0,6.0,19,26
36055,282.0,6.0,17,23
26030,282.0,6.0,18,25
51585,385.0,8.0,15,22
49120,385.0,8.0,15,21
31625,282.0,6.0,18,25
46140,385.0,8.0,15,21
33655,325.0,6.0,19,26
49420,385.0,8.0,15,22
37630,282.0,6.0,17,23
41970,325.0,6.0,19,26
34745,282.0,6.0,17,23
51885,385.0,8.0,15,22
30675,282.0,6.0,17,23
41670,325.0,6.0,19,26
52845,385.0,8.0,15,21
41840,385.0,8.0,15,21
26330,282.0,6.0,18,25
30090,282.0,6.0,18,25
31200,325.0,6.0,19,26
32545,282.0,6.0,18,25
55010,385.0,8.0,15,21
42735,325.0,6.0,18,23
35045,282.0,6.0,17,23
37815,385.0,8.0,15,21
40050,282.0,6.0,17,23
31185,282.0,6.0,17,23
53775,385.0,8.0,15,21
37140,282.0,6.0,18,25
26540,282.0,6.0,18,25
30600,282.0,6.0,18,25
52815,385.0,8.0,15,22
53475,385.0,8.0,15,21
56235,385.0,8.0,15,21
40070,385.0,8.0,15,21
50050,385.0,8.0,15,21
31905,282.0,6.0,18,25
35330,282.0,6.0,17,23
26840,282.0,6.0,18,25
34165,325.0,6.0,19,26
58885,365.0,6.0,18,25
35895,325.0,6.0,19,26
35870,385.0,8.0,15,21
62310,365.0,6.0,17,23
34790,282.0,6.0,18,25
43490,325.0,6.0,18,23
32210,282.0,6.0,18,25
36565,282.0,6.0,17,23
31485,282.0,6.0,17,23
40365,325.0,6.0,19,26
33055,282.0,6.0,18,25
38215,282.0,6.0,17,23
40065,325.0,6.0,19,26
42725,325.0,6.0,19,26
31710,325.0,6.0,19,26
45845,325.0,6.0,18,23
38325,385.0,8.0,15,21
50350,385.0,8.0,15,22
42425,385.0,8.0,15,21
55940,385.0,8.0,15,21
42425,325.0,6.0,19,26
34025,282.0,6.0,17,23
40635,282.0,6.0,17,23
38250,325.0,6.0,19,26
35630,282.0,6.0,17,23
52515,385.0,8.0,15,22
44540,385.0,8.0,15,21
46895,385.0,8.0,15,21
31710,325.0,6.0,19,26
51310,450.0,6.0,15,18
56260,385.0,8.0,15,21
40070,385.0,8.0,15,21
59600,365.0,6.0,18,25
48325,450.0,6.0,15,18
40365,325.0,6.0,19,26
46895,385.0,8.0,15,21
26540,282.0,6.0,18,25
36565,282.0,6.0,17,23
31905,282.0,6.0,18,25
44540,385.0,8.0,15,21
45845,325.0,6.0,18,23
38325,385.0,8.0,15,21
31185,282.0,6.0,17,23
40065,325.0,6.0,19,26
53704,385.0,8.0,15,21
54004,385.0,8.0,15,21
35055,282.0,6.0,18,25
52835,385.0,8.0,15,22
42425,385.0,8.0,15,21
56555,385.0,8.0,15,21
35630,282.0,6.0,17,23
34165,325.0,6.0,19,26
31485,282.0,6.0,17,23
35895,325.0,6.0,19,26
50280,385.0,8.0,15,22
38215,282.0,6.0,17,23
35870,385.0,8.0,15,21
42425,325.0,6.0,19,26
26840,282.0,6.0,18,25
35330,282.0,6.0,17,23
43490,325.0,6.0,18,23
32210,282.0,6.0,18,25
42725,325.0,6.0,19,26
50580,385.0,8.0,15,22
37140,282.0,6.0,18,25
34790,282.0,6.0,18,25
30600,282.0,6.0,18,25
34025,282.0,6.0,17,23
63025,365.0,6.0,17,23
38250,325.0,6.0,19,26
40635,282.0,6.0,17,23
53135,385.0,8.0,15,22
3104,220.0,8.0,12,17
2862,220.0,8.0,12,17
3433,220.0,8.0,12,17
3215,220.0,8.0,12,17
3059,220.0,8.0,12,17
3214,220.0,8.0,12,17
3241,220.0,8.0,12,17
2956,220.0,8.0,12,17
3394,220.0,8.0,12,17
2836,220.0,8.0,12,17
2529,220.0,8.0,12,17
2577,220.0,8.0,12,17
2787,220.0,8.0,12,17
3008,220.0,8.0,12,17
3156,220.0,8.0,12,17
3431,220.0,8.0,12,17
3338,220.0,8.0,13,17
3138,220.0,8.0,13,18
3096,220.0,8.0,13,18
3535,220.0,8.0,13,18
3733,220.0,8.0,13,16
3487,220.0,8.0,13,16
3269,220.0,8.0,13,16
2843,220.0,8.0,13,17
3395,220.0,8.0,13,18
3099,220.0,8.0,13,16
3471,220.0,8.0,13,16
3199,220.0,8.0,13,17
2817,220.0,8.0,13,17
3223,220.0,8.0,13,16
3764,220.0,8.0,13,16
3822,220.0,8.0,13,16
3251,220.0,8.0,13,17
3550,220.0,8.0,12,17
3269,220.0,8.0,12,16
4078,220.0,8.0,12,15
3241,220.0,8.0,13,17
3583,220.0,8.0,12,16
3542,220.0,8.0,12,16
3560,220.0,8.0,13,17
2922,220.0,8.0,13,17
3188,220.0,8.0,13,17
3192,220.0,8.0,12,16
3878,220.0,8.0,12,15
3752,220.0,8.0,12,17
3572,220.0,8.0,12,16
3908,220.0,8.0,12,16
2923,220.0,8.0,13,17
315888,731.0,12.0,11,16
315888,731.0,12.0,11,16
319995,731.0,12.0,11,16
173079,483.0,8.0,11,16
211525,483.0,8.0,11,16
234945,483.0,8.0,11,16
184309,483.0,8.0,11,16
201213,483.0,8.0,11,16
199054,483.0,8.0,11,16
217310,483.0,8.0,11,16
228447,483.0,8.0,11,16
186925,483.0,8.0,11,16
200054,483.0,8.0,11,16
218310,483.0,8.0,11,16
187925,483.0,8.0,11,16
229447,483.0,8.0,11,16
2000,63.0,4.0,30,38
2000,63.0,4.0,30,37
2000,63.0,4.0,30,38
295000,651.0,12.0,11,16
295000,651.0,12.0,11,16
295000,651.0,12.0,11,16
18405,120.0,4.0,28,36
21435,197.0,4.0,26,35
15685,120.0,4.0,28,36
16085,120.0,4.0,28,36
14455,120.0,4.0,28,36
14855,120.0,4.0,28,36
18805,120.0,4.0,28,36
14880,120.0,4.0,27,35
16110,120.0,4.0,27,35
18830,120.0,4.0,27,35
15810,120.0,4.0,27,35
14580,120.0,4.0,27,35
18530,120.0,4.0,27,35
21460,197.0,4.0,26,32
15660,120.0,4.0,27,35
19420,120.0,4.0,27,36
21610,197.0,4.0,26,32
14430,120.0,4.0,27,35
14130,120.0,4.0,27,35
15360,120.0,4.0,27,35
19120,120.0,4.0,27,36
4677,200.0,6.0,17,28
6175,305.0,8.0,15,23
8548,305.0,8.0,15,23
9567,305.0,8.0,15,23
5844,200.0,6.0,17,28
24035,310.0,8.0,16,23
25475,200.0,6.0,17,28
31215,310.0,8.0,16,23
18855,200.0,6.0,17,28
27145,310.0,8.0,16,23
32095,310.0,8.0,16,23
25995,310.0,8.0,16,23
28025,310.0,8.0,16,23
20050,200.0,6.0,17,29
26965,200.0,6.0,17,28
36625,239.0,0.0,132,105
36625,239.0,0.0,132,105
15650,130.0,4.0,29,37
17560,130.0,4.0,29,37
19925,130.0,4.0,32,38
20925,130.0,4.0,32,38
16450,130.0,4.0,33,41
18360,130.0,4.0,32,38
21165,130.0,4.0,32,38
20165,130.0,4.0,32,38
16690,130.0,4.0,33,41
18600,130.0,4.0,32,38
17800,130.0,4.0,29,37
15890,130.0,4.0,29,37
20265,130.0,4.0,32,37
16790,130.0,4.0,33,40
21265,130.0,4.0,32,37
17900,130.0,4.0,29,36
15990,130.0,4.0,29,36
18700,130.0,4.0,32,37
24165,203.0,6.0,19,26
23965,203.0,6.0,17,23
26290,203.0,6.0,19,26
22165,203.0,6.0,19,26
28090,203.0,6.0,17,23
25965,203.0,6.0,17,23
24230,203.0,6.0,19,26
22230,203.0,6.0,18,25
28230,203.0,6.0,17,23
24080,203.0,6.0,17,23
26380,203.0,6.0,19,26
26080,203.0,6.0,17,23
28460,203.0,6.0,17,23
24885,203.0,6.0,17,23
23035,203.0,6.0,19,26
26610,203.0,6.0,19,26
27705,260.0,6.0,17,20
27295,260.0,6.0,15,18
26115,260.0,6.0,17,20
27030,260.0,6.0,16,20
28620,260.0,6.0,17,20
28210,260.0,6.0,15,18
29270,260.0,6.0,17,20
27680,260.0,6.0,16,20
28860,260.0,6.0,15,18
2000,260.0,8.0,15,23
2000,260.0,8.0,15,23
2158,260.0,8.0,15,24
32100,287.0,6.0,18,25
29100,287.0,6.0,18,25
37700,287.0,6.0,18,25
39650,287.0,6.0,17,23
34050,287.0,6.0,17,23
42400,365.0,6.0,16,23
42600,365.0,6.0,15,21
32300,287.0,6.0,16,23
29600,287.0,6.0,16,23
34250,287.0,6.0,16,22
39750,287.0,6.0,16,22
37800,287.0,6.0,16,23
43030,365.0,6.0,15,21
40180,287.0,6.0,16,22
32730,287.0,6.0,16,23
38230,287.0,6.0,16,23
30025,287.0,6.0,16,23
34680,287.0,6.0,16,22
200500,616.0,12.0,12,20
215800,616.0,12.0,12,20
195100,500.0,8.0,14,24
201000,500.0,8.0,14,24
222300,616.0,12.0,12,20
36120,350.0,4.0,19,25
24370,252.0,4.0,23,32
24425,252.0,4.0,22,31
24775,252.0,4.0,22,31
18460,160.0,4.0,26,36
18960,160.0,4.0,26,36
23170,160.0,4.0,27,40
17170,160.0,4.0,26,36
23670,160.0,4.0,27,40
29170,239.0,0.0,110,99
18515,160.0,4.0,26,36
23725,160.0,4.0,27,40
23225,160.0,4.0,27,40
29170,239.0,0.0,110,99
19015,160.0,4.0,26,36
17225,160.0,4.0,26,36
21675,160.0,4.0,27,40
18175,123.0,3.0,30,42
16775,160.0,4.0,26,36
24075,160.0,4.0,27,40
23575,160.0,4.0,27,40
21175,160.0,4.0,27,40
29120,239.0,0.0,110,99
19765,160.0,4.0,27,40
16699,126.0,4.0,19,27
13799,126.0,4.0,20,28
14499,126.0,4.0,19,27
15099,126.0,4.0,20,28
15999,126.0,4.0,19,28
15399,126.0,4.0,19,27
14699,126.0,4.0,19,28
15799,126.0,4.0,19,27
16349,127.0,4.0,19,27
14899,127.0,4.0,19,27
15399,127.0,4.0,19,27
15099,127.0,4.0,19,28
16499,127.0,4.0,19,27
15449,127.0,4.0,19,28
13999,127.0,4.0,20,28
14349,127.0,4.0,20,28
16049,127.0,4.0,19,28
14499,127.0,4.0,20,28
14949,127.0,4.0,20,28
15999,127.0,4.0,19,27
16949,127.0,4.0,19,27
15249,127.0,4.0,19,27
15849,127.0,4.0,19,27
15599,127.0,4.0,19,28
15589,127.0,4.0,19,28
16489,127.0,4.0,19,27
17689,127.0,4.0,19,27
16989,127.0,4.0,19,27
16089,127.0,4.0,19,28
16789,127.0,4.0,19,28
14489,127.0,4.0,20,28
15889,127.0,4.0,19,27
14989,127.0,4.0,20,28
15389,127.0,4.0,19,27
33095,250.0,4.0,23,28
25095,170.0,4.0,24,32
24595,170.0,4.0,22,29
28095,170.0,4.0,24,32
30095,170.0,4.0,24,32
22195,170.0,4.0,22,29
28495,250.0,4.0,23,28
23195,170.0,4.0,24,32
28795,170.0,4.0,24,32
25295,170.0,4.0,22,29
23395,170.0,4.0,24,32
29195,250.0,4.0,23,28
22395,170.0,4.0,22,29
33795,250.0,4.0,23,28
25795,170.0,4.0,24,32
30795,170.0,4.0,24,32
34295,250.0,4.0,23,27
25995,170.0,4.0,26,32
29295,250.0,4.0,23,27
25495,170.0,4.0,22,28
29195,170.0,4.0,26,32
31295,170.0,4.0,26,32
23595,170.0,4.0,26,32
22595,170.0,4.0,22,28
19590,173.0,4.0,25,34
19390,173.0,4.0,25,36
18590,173.0,4.0,24,33
20890,201.0,4.0,21,29
21890,201.0,4.0,21,29
17490,145.0,4.0,26,39
15890,145.0,4.0,25,37
19690,173.0,4.0,25,33
20590,201.0,4.0,22,29
21590,201.0,4.0,22,30
20690,201.0,4.0,22,29
15990,145.0,4.0,25,37
21990,201.0,4.0,21,29
21690,201.0,4.0,22,30
18090,173.0,4.0,25,33
20390,173.0,4.0,25,33
19890,173.0,4.0,25,34
17700,145.0,4.0,26,39
20990,201.0,4.0,21,29
19990,173.0,4.0,24,35
17500,147.0,4.0,29,38
19200,147.0,4.0,29,38
21200,164.0,4.0,25,33
16490,147.0,4.0,25,34
18090,164.0,4.0,25,34
25890,201.0,4.0,23,29
23690,201.0,4.0,25,30
21990,164.0,4.0,25,34
2000,81.0,4.0,22,30
2000,81.0,4.0,22,29
2000,81.0,4.0,22,29
2000,81.0,4.0,22,30
2000,81.0,4.0,22,30
2000,81.0,4.0,22,30
24700,200.0,4.0,22,30
28500,200.0,4.0,25,34
27400,200.0,4.0,22,30
25800,200.0,4.0,25,34
31090,200.0,4.0,25,34
26000,200.0,4.0,25,34
24900,200.0,4.0,22,30
29990,200.0,4.0,22,30
25305,200.0,4.0,22,30
30610,200.0,4.0,25,34
29510,200.0,4.0,22,30
26405,200.0,4.0,25,34
24975,174.0,6.0,15,19
26370,174.0,6.0,15,19
31575,174.0,6.0,15,19
27775,174.0,6.0,15,19
26330,174.0,6.0,16,19
28330,174.0,6.0,16,19
25330,174.0,6.0,16,19
26830,174.0,6.0,16,19
26830,174.0,6.0,16,19
28030,239.0,6.0,16,22
23930,239.0,6.0,16,22
21630,239.0,6.0,16,22
26530,239.0,6.0,16,22
29030,239.0,6.0,16,21
32755,239.0,6.0,16,21
19650,193.0,6.0,16,22
29575,201.0,6.0,15,21
23655,193.0,6.0,16,22
26615,201.0,6.0,15,21
26665,201.0,6.0,15,21
23705,201.0,6.0,15,21
29575,201.0,6.0,15,21
19700,201.0,6.0,15,21
28440,203.0,6.0,18,25
30440,203.0,6.0,17,22
25040,203.0,6.0,18,25
26840,203.0,6.0,17,22
26440,203.0,6.0,18,25
28240,203.0,6.0,17,22
28355,203.0,6.0,17,22
26505,203.0,6.0,18,25
25105,203.0,6.0,18,25
30580,203.0,6.0,17,22
26955,203.0,6.0,17,22
28530,203.0,6.0,18,25
27770,203.0,6.0,17,22
29205,203.0,6.0,18,25
31055,203.0,6.0,17,22
25920,203.0,6.0,18,25
32560,261.0,6.0,15,21
20660,152.0,4.0,17,23
25510,261.0,6.0,16,22
34010,261.0,6.0,15,21
31510,261.0,6.0,16,21
32560,261.0,6.0,15,21
25860,261.0,6.0,16,22
26450,261.0,6.0,15,21
23020,152.0,4.0,17,23
27240,261.0,6.0,16,21
17990,152.0,4.0,19,23
30550,261.0,6.0,16,21
24190,261.0,6.0,16,22
23750,261.0,6.0,16,22
28050,261.0,6.0,15,21
21970,152.0,4.0,19,23
31360,261.0,6.0,15,21
24540,261.0,6.0,16,22
25400,261.0,6.0,16,21
25350,261.0,6.0,16,22
23610,261.0,6.0,16,22
28560,261.0,6.0,16,21
26310,261.0,6.0,15,21
22700,261.0,6.0,16,22
35260,261.0,6.0,15,21
24630,261.0,6.0,16,22
27630,261.0,6.0,15,21
31750,261.0,6.0,15,21
26750,261.0,6.0,15,21
25840,261.0,6.0,16,22
32890,261.0,6.0,15,21
24050,261.0,6.0,16,22
31840,261.0,6.0,16,21
24960,261.0,6.0,16,22
26640,261.0,6.0,15,21
35590,261.0,6.0,15,21
23000,261.0,6.0,17,22
32080,261.0,6.0,15,21
34360,261.0,6.0,15,21
28380,261.0,6.0,15,21
25680,261.0,6.0,16,22
23940,261.0,6.0,16,22
24520,261.0,6.0,16,22
31690,261.0,6.0,16,22
28910,261.0,6.0,16,21
35610,261.0,6.0,15,21
18290,152.0,4.0,19,23
23230,152.0,4.0,17,23
34340,261.0,6.0,15,21
28890,261.0,6.0,16,21
31710,261.0,6.0,16,22
27960,261.0,6.0,15,21
20960,152.0,4.0,17,23
22180,152.0,4.0,19,23
25750,261.0,6.0,16,23
32340,261.0,6.0,16,21
27320,261.0,6.0,15,21
26470,261.0,6.0,16,23
27650,261.0,6.0,15,21
